,SIM,display_size,screen_to_body_ratio,OS
4800,Dual,['5.5'],['68.8'],Android
4801,No,['7.9'],['71.8'],Android
4802,Dual,['5.5'],['72.4'],Android
4803,Dual,['5.0'],['71.7'],Android
4804,Dual,['5.5'],['71.5'],Android
4805,Dual,['4.7'],['67.8'],Android
4806,Dual,['5.0'],['71.7'],Android
4807,Dual,['5.7'],['74.4'],Android
4808,Dual,['5.7'],['74.4'],Android
4809,Dual,['4.7'],['67.6'],Android
4810,Dual,['4.7'],['67.6'],Android
4811,Single,['5.0'],['72.3'],Android
4812,Single,['5.5'],['68.8'],Android
4813,Single,['5.0'],['72.3'],Android
4814,No,['7.9'],['69.8'],Android
4815,Dual,['5.5'],['68.8'],Android
4816,Single,['5.0'],['65.0'],Android
4817,Dual,['4.7'],['64.4'],Android
4818,Dual,['4.7'],['64.4'],Android
4819,Single,['4.3'],['65.2'],Android
4820,Single,['4.3'],['65.2'],Android
4821,Single,['4.0'],['56.0'],Android
4822,Dual,['5.0'],['66.2'],Android
4823,Dual,['5.5'],['69.3'],Android
4824,Dual,['5.0'],['65.8'],Android
4825,Dual,['4.5'],['60.8'],Android
4826,Dual,['5.0'],['66.6'],Android
4827,Dual,['5.0'],['67.6'],Windows
4828,Dual,['5.0'],['67.6'],Android
4829,Dual,['5.5'],['70.0'],Android
4830,Dual,['5.0'],['66.5'],Android
4831,Dual,['5.0'],['67.6'],Android
4832,Dual,['5.0'],['67.9'],Android
4833,Dual,['4.5'],['67.8'],Android
4834,Dual,['4.99'],['67.6'],Android
4835,Dual,['5.0'],['68.8'],Android
4836,Dual,['5.0'],['70.4'],Android
4837,Dual,['5.0'],['70.3'],Android
4838,Dual,['4.7'],['66.7'],Windows
4839,Dual,['4.0'],['56.9'],Android
4840,Dual,['5.0'],['66.5'],Android
4841,Dual,['4.0'],['54.7'],Android
4842,Dual,['6.0'],['71.2'],Android
4843,Dual,['4.0'],['59.1'],Android
4844,Dual,['5.0'],['66.5'],Android
4845,Dual,['5.0'],['67.7'],Android
4846,Dual,['4.5'],['63.5'],Android
4847,Dual,['5.7'],['66.6'],Android
4848,Dual,['5.0'],['65.9'],Android
4849,Yes,['4.3'],['60.0'],Android
4850,No,['7.0'],['60.0'],Android
4851,Dual,['4.0'],['61.0'],Android
4852,Dual,['4.5'],['61.5'],Android
4853,Dual,['4.0'],['57.6'],Android
4854,Dual,['5.5'],['68.7'],Android
4855,Dual,['4.7'],['63.5'],Android
4856,Dual,['4.5'],['61.3'],Android
4857,Dual,['4.0'],['56.5'],Android
4858,Dual,['4.5'],['60.9'],Android
4859,No,['7.0'],['59.6'],Android
4860,Yes,['8.0'],['59.7'],Android
4861,Single,['5.0'],['65.0'],Android
4862,Dual,['4.0'],['57.6'],Android
4863,Single,['4.7'],['62.9'],Android
4864,Dual,['4.5'],['62.4'],Android
4865,Single,['4.7'],['67.3'],Android
4866,Dual,['4.3'],['62.5'],Android
4867,Dual,['3.5'],['54.1'],Android
4868,Dual,['5.0'],['67.8'],Android
4869,Dual,['4.5'],['61.5'],Android
4870,Dual,['4.5'],['60.9'],Android
4871,Dual,['5.0'],['65.1'],Android
4872,Single,['5.0'],['68.2'],Android
4873,Single,['4.3'],['56.9'],Android
4874,Dual,['5.0'],['69.7'],Android
4875,Dual,['4.7'],[],Android
4876,Dual,['5.2'],[],Android
4877,Dual,['5.5'],['72.1'],Android
4878,Dual,['6.0'],[],Android
4879,Dual,['5.2'],['69.9'],Android
4880,Dual,['4.7'],['67.1'],Android
4881,Dual,['5.0'],['66.3'],Android
4882,Dual,['5.5'],['69.1'],Android
4883,Dual,['5.5'],['69.1'],Android
4884,Single,['1.4'],['30.3'],Android
4885,Dual,['5.5'],['74.7'],Android
4886,Dual,['5.5'],['73.3'],Android
4887,Yes,['6.0'],['71.7'],Android
4888,Dual,['5.2'],['70.1'],Android
4889,Dual,['5.5'],[],Android
4890,Dual,['5.0'],['67.9'],Android
4891,Dual,['5.5'],['70.6'],Android
4892,Dual,['5.5'],['71.3'],Android
4893,Dual,['5.5'],['69.4'],Android
4894,Dual,['5.2'],['70.3'],Android
4895,Dual,['6.0'],['78.6'],Android
4896,Dual,['5.5'],['70.8'],Android
4897,Dual,['5.2'],['70.8'],Android
4898,Dual,['5.2'],['71.5'],Android
4899,Single,['5.5'],['71.2'],Android
4900,Single,['6.0'],['71.7'],Android
4901,Dual,['5.5'],['73.7'],Android
4902,Dual,['6.0'],['75.3'],Android
4903,Dual,['5.5'],['72.2'],Android
4904,Dual,['5.5'],['75.2'],Android
4905,Single,['4.0'],['56.6'],Android
4906,Single,['6.0'],['72.2'],Android
4907,Dual,['5.0'],['69.6'],Android
4908,Dual,['5.0'],['66.9'],Android
4909,Dual,['5.5'],['69.6'],Android
4910,Dual,['5.0'],['66.9'],Android
4911,Dual,['5.2'],['63.4'],Android
4912,Dual,['5.2'],['70.4'],Android
4913,Dual,['5.0'],['68.3'],Android
4914,Dual,['5.0'],['68.3'],Android
4915,Dual,['5.2'],['69.4'],Android
4916,Single,['5.5'],['71.2'],Android
4917,Single,['5.0'],['65.3'],Android
4918,Dual,['5.5'],['69.6'],Android
4919,Single,['5.5'],['73.5'],Android
4920,Dual,['5.0'],['72.4'],Android
4921,Dual,['5.2'],['74.2'],Android
4922,Single,['5.5'],['71.3'],Android
4923,Dual,['5.5'],['72.2'],Android
4924,Dual,['5.2'],['70.0'],Android
4925,Dual,['5.5'],['71.7'],Android
4926,Yes,['5.7'],['65.7'],Android
4927,Single,['5.5'],['73.5'],Android
4928,Single,['4.5'],['59.2'],Android
4929,Single,['5.0'],['65.3'],Android
4930,Single,['4.5'],['62.0'],Android
4931,Single,['4.5'],['62.7'],Android
4932,Dual,['4.5'],['61.6'],Android
4933,Dual,['5.2'],['74.0'],Android
4934,Dual,['5.5'],['69.0'],Android
4935,Dual,['5.5'],['70.3'],Android
4936,Dual,['5.0'],['69.9'],Android
4937,Dual,['5.5'],['69.9'],Android
4938,Dual,['5.0'],[],Android
4939,Dual,['5.0'],['66.7'],Android
4940,Dual,['4.5'],['64.1'],Android
4941,Dual,['4.0'],['56.9'],Android
4942,Dual,['5.0'],['69.8'],Android
4943,Dual,['5.0'],['67.7'],Android
4944,Single,['5.0'],['71.0'],Android
4945,Yes,['4.5'],['62.8'],Android
4946,Single,['5.5'],['69.0'],Android
4947,Single,['5.7'],['65.7'],Android
4948,Single,['5.0'],['68.8'],Android
4949,Single,['5.0'],['70.9'],Android
4950,Single,['4.5'],['64.1'],Android
4951,Single,['4.7'],['68.6'],Android
4952,Dual,['5.5'],['70.8'],Android
4953,Dual,['5.5'],['71.1'],Android
4954,Dual,['5.0'],['69.3'],Android
4955,Dual,['5.0'],['67.0'],Android
4956,Single,['4.0'],['55.6'],Android
4957,Dual,['4.5'],['63.6'],Android
4958,Yes,['5.0'],['71.9'],Android
4959,Dual,['6.44'],['71.6'],Android
4960,Single,['4.0'],['55.9'],Other
4961,Single,['5.5'],['69.0'],Android
4962,Yes,['5.0'],['72.7'],Android
4963,Single,['4.7'],['68.7'],Android
4964,Yes,['5.0'],['68.9'],Android
4965,Yes,['4.5'],['64.0'],Android
4966,Single,['4.5'],['62.6'],Android
4967,Yes,['4.0'],['55.3'],Android
4968,Yes,['4.0'],['57.9'],Android
4969,Yes,['5.0'],['68.0'],Android
4970,Dual,['4.5'],['65.4'],Android
4971,Dual,['5.0'],['69.8'],Android
4972,Yes,['4.0'],[],Android
4973,Yes,['5.7'],['67.8'],Android
4974,Single,['4.0'],['57.4'],Android
4975,No,['3.5'],['49.4'],Android
4976,Single,['5.0'],['69.3'],Android
4977,Single,['4.0'],['56.1'],Android
4978,Dual,['4.0'],['59.4'],Android
4979,Dual,['3.5'],['51.0'],Android
4980,Single,['3.2'],['41.1'],Android
4981,Yes,['5.0'],['72.3'],Android
4982,Single,['4.5'],['63.5'],Android
4983,Single,['4.5'],['63.6'],Android
4984,Single,['4.0'],['58.3'],Android
4985,Single,['4.3'],['61.7'],Android
4986,Single,['4.3'],['59.9'],Android
4987,Dual,['4.3'],['61.6'],Android
4988,Single,['4.0'],['60.1'],Windows
4989,Single,['3.5'],['51.8'],Android
4990,Dual,['4.0'],['57.5'],Android
4991,Single,['3.5'],['52.3'],Android
4992,Single,['7.0'],['61.7'],Android
4993,Single,['7.0'],['56.0'],Android
4994,Single,['3.2'],['46.1'],
4995,Single,['4.3'],['60.4'],Windows
4996,Single,['3.5'],['53.0'],Android
4997,Single,['3.5'],['50.7'],Android
4998,Single,['7.0'],['66.0'],Android
4999,Single,['4.3'],['61.7'],Android
5000,Dual,[],[],Android
5001,Single,['2.8'],['42.1'],Android
5002,Single,['3.5'],[],Android
5003,Single,['3.5'],['53.2'],Android
5004,Single,['2.0'],['25.9'],
5005,Single,['2.8'],['43.3'],Android
