,SIM,display_size,screen_to_body_ratio,OS
714,Dual,5.0,65.1,Android 4.2.2
715,Dual,4.5,,Android 4.2.2
716,Dual,3.5,,Android 4.2.2
717,Dual,3.5,,
718,Dual,1.8,,
719,Dual,2.4,,
720,Dual,2.8,,
721,Dual,2.6,,
722,Dual,2.6,,
723,Dual,5.0,,Android 4.2.0
724,Dual,4.0,,Android 4.2.0
725,Dual,4.0,,Android 4.2.0
726,Dual,3.5,,Android 4.2.0
727,Dual,1.8,,
728,Dual,5.0,62.5,Android 4.1
729,Dual,4.0,,Android 2.3.6
730,Dual,4.7,,Android 4.1
731,Dual,4.0,,
732,Dual,3.5,,
733,Dual,2.4,,
734,Dual,2.4,,
735,Dual,2.6,,
736,Dual,2.6,,
737,Dual,1.8,,
738,Dual,1.77,,
739,Dual,4.63,,Android 4.0
740,Dual,4.63,,Android 4.0
741,Dual,3.5,53.4,Android 2.3.5
742,Dual,3.2,44.1,Android 2.3
743,Dual,3.5,52.9,Android 2.3
744,No,9.0,66.1,Android 4.0
745,Dual,4.3,60.8,Android 4.0
746,Dual,5.0,57.0,Android 2.3.6
747,Dual,3.5,59.2,Android 2.3.9
748,Dual,4.5,63.6,Android 4.0.4
749,Single,7.0,59.9,Android 4.0
750,Dual,2.4,29.9,
751,Dual,2.4,32.0,
752,Dual,3.5,,Android 2.3.6
753,Dual,4.0,57.4,Android 4.0
754,Dual,4.0,54.0,Android 2.3.7
755,Dual,4.0,57.4,Android 2.3.6
756,Dual,3.2,45.0,Android 2.3.6
757,Dual,2.4,34.0,
758,Dual,2.8,41.9,
759,Dual,2.8,33.5,
760,Dual,1.8,21.2,
761,Dual,2.2,28.9,
762,Dual,3.2,49.1,
763,Dual,2.8,36.6,
764,Dual,2.2,30.1,
765,Dual,2.4,30.3,
766,Dual,1.8,20.5,
767,Dual,2.2,30.7,
768,Dual,2.8,40.1,
769,Dual,2.4,33.7,
770,Dual,2.4,27.3,
771,Dual,1.8,19.9,
772,Dual,1.8,22.5,
773,Dual,2.0,26.6,
774,Dual,2.2,28.9,
775,Dual,2.0,25.6,
776,Dual,5.0,65.6,Android 6.0
777,Dual,5.5,73.3,Android 6.0
778,Dual,5.0,66.9,Android 6.0
779,Dual,5.5,73.7,Android 6.0.1
780,Triple,5.5,71.3,Android 6.0
781,Dual,5.5,72.5,Android 6.0
782,Dual,5.5,70.6,Android 6.0
783,Dual,5.5,93.2,Android 6.0
784,Dual,5.5,70.8,Android 5.1
785,Dual,5.5,71.3,Android 5.1
786,Dual,5.5,72.5,Android 5.1
787,Dual,5.0,66.9,Android 5.1
788,Dual,4.7,64.6,Android 5.1
789,Dual,5.0,69.5,Android 5.1
790,Dual,5.5,71.7,Android 5.1
791,Dual,5.5,70.6,Android 5.1
792,Dual,5.5,70.3,Android 5.1
793,Single,4.7,64.6,Android 5.1
794,Single,10.5,67.2,Android 5.0
795,Single,8.4,76.3,Android 4.4.2
796,Single,8.0,67.3,Android 4.2.2
797,Single,7.0,62.4,Android 4.2.2
798,Single,10.1,57.7,Windows
799,Single,4.3,63.3,
800,No,10.1,63.4,Android 3.2
801,Single,7.0,58.2,Android 2.2
802,No,7.0,58.2,Android 2.2
803,Single,4.1,61.8,Android 2.2
804,Single,3.5,54.6,Android 2.1
805,Single,2.8,43.3,Android 2.1
806,Single,4.1,61.8,Windows
807,Single,5.0,58.8,Android
808,Single,3.5,47.8,Android 1.5
809,Single,3.5,47.4,Other
810,Single,3.5,47.0,Android 1.5
811,Single,2.8,39.1,Windows
812,Single,2.8,37.9,Windows
813,Single,2.8,37.9,Windows
814,Dual,2.8,37.9,Windows
815,Single,2.8,37.6,Windows
816,Single,2.8,39.1,Windows
817,Single,,,Windows
818,Single,2.8,39.1,Windows
819,Single,2.8,36.1,Windows
820,Single,2.8,35.4,Windows
821,Single,2.8,35.0,Windows
822,Single,2.8,36.1,Windows
823,Single,2.8,35.5,Windows
824,Single,2.8,35.8,Windows
825,Single,2.8,32.9,Windows
826,Single,2.8,35.8,Windows
827,Single,3.2,,Android 2.1
828,Single,3.5,,Windows
829,Single,3.55,53.7,Other
830,Single,2.8,48.5,Windows
831,Dual,4.0,59.2,Android 4.4
832,Dual,5.0,66.0,Android 4.4
833,Dual,4.5,62.2,Android 4.4
834,Dual,5.0,65.1,Android 5.1
835,Dual,5.0,65.3,Android 4.4.2
836,Dual,4.0,58.3,Android 4.2
837,Yes,5.0,,Android 4.2
838,Dual,4.0,,Android 4.2
839,Dual,4.5,61.2,Android 4.2
840,Dual,4.5,61.3,Android 4.2.1
841,Dual,5.0,65.3,Android 4.2
842,Dual,5.0,65.6,Android 4.2
843,Dual,4.5,61.3,Android 4.1
844,Dual,4.0,57.5,Android 4.0
845,Dual,4.3,60.6,Android 4.0
846,Dual,4.3,56.8,Android 4.0
847,Dual,4.3,58.1,Android 2.3.4
848,Dual,3.2,44.8,Android 2.2
849,Dual,3.2,42.8,Android 2.2
850,Dual,3.2,47.9,Windows
851,Single,3.2,46.3,Android 1.6
852,Single,2.8,35.5,Windows
853,Single,2.8,35.5,Windows
854,Single,2.4,31.5,Windows
855,Single,2.4,33.8,Windows
856,Single,2.4,30.6,Windows
857,Single,2.4,31.7,Windows
858,Single,2.4,31.5,Windows
859,Dual,5.3,,Android 7.0
860,Dual,5.5,70.1,Android 7.0
861,Dual,5.5,,Android 7.0
862,Dual,5.2,,Android 7.0
863,Dual,6.0,75.1,Android 6.0
864,Dual,6.0,71.6,Android 7.0
865,Dual,5.5,70.6,Android 7.0
866,Dual,5.3,69.3,Android 6.0
867,Dual,5.7,74.4,Android 6.0.1
868,Dual,5.0,67.7,Android 6.0
869,Dual,5.0,,Android 6.0
870,Dual,5.5,70.8,Android 6.0.1
871,Dual,5.5,70.5,Android 6.0
872,Dual,5.5,71.4,Android 6.0
873,Dual,5.5,72.4,Android 6.0.1
874,Dual,4.5,64.1,Android 5.0
875,Single,4.2,62.4,Android 5.1
876,Dual,5.5,72.2,Android 6.0.1
877,Dual,5.0,67.6,Android 5.1
878,Dual,5.5,70.8,Android 5.1
879,Dual,6.0,75.5,Android 5.1
880,Dual,5.0,68.9,Android 5.1
881,Dual,5.0,66.8,Android 5.1
882,Dual,5.5,73.6,Android 5.1.1
883,Dual,5.0,68.6,Android 5.0
884,Dual,6.0,73.5,Android 5.1
885,Dual,5.0,66.9,Android 5.0
886,Dual,5.5,72.2,Android 5.1
887,Dual,4.5,61.3,Android 4.4
888,Dual,5.2,69.2,Android 5.0
889,Dual,5.0,66.7,Android 4.4.2
890,Single,4.8,67.4,Android 4.4.2
891,Dual,5.0,64.9,Android 4.4.2
892,Dual,4.5,62.2,Android 4.2
893,Dual,4.7,66.9,Android 4.2
894,Single,5.0,67.7,Android 4.2
895,Dual,4.7,65.8,Android 4.2.2
896,Single,5.5,73.8,Android 4.2
897,Single,5.0,69.7,Android 4.2
898,Single,4.8,67.2,Android 4.2
899,Dual,4.7,65.4,Android 4.2
900,Dual,5.0,66.4,Android 4.2
901,Dual,5.7,67.4,Android 4.2
902,Dual,5.5,66.5,Android 4.2
903,Dual,5.3,73.2,Android 4.1
904,Dual,5.0,63.8,Android 4.0
905,Dual,4.3,59.9,Android 4.2
906,Dual,4.0,56.1,Android 4.2
907,Dual,3.5,52.5,Android 2.3
908,Dual,3.95,59.5,Android 4.0
909,Dual,3.5,52.0,Android 4.0
910,Dual,4.3,60.4,Android 4.0
911,Dual,4.5,61.2,Android 4.2
912,Dual,4.65,68.4,Android 4.1
913,Single,5.5,71.2,Android 7.1
914,Single,5.0,69.0,Android 7.1
915,No,10.2,72.4,Android 6.0.1
916,Dual,5.96,72.2,Windows
917,No,17.3,69.7,Android 4.4.2
918,Single,12.3,70.3,Android 4.4.4
919,No,10.1,58.0,Android 4.4.4
920,Single,7.86,67.5,Android 4.4.4
921,Dual,6.0,72.2,Android 4.4.2
922,Single,6.95,69.2,Android 4.4.2
923,No,7.0,58.8,Android 4.2.2
924,No,7.85,69.9,Android 4.2.2
925,Dual,7.0,74.5,Android 4.2.2
926,Dual,7.0,,Android 4.2.2
927,Dual,6.0,72.3,Android 4.3
928,No,8.0,63.7,Android 4.2.2
929,No,10.0,62.9,Android 4.2.2
930,No,7.0,59.2,Android 4.2.2
931,No,7.0,59.5,Android 4.2.2
932,No,7.0,60.3,Android 4.1
933,Single,2.6,46.5,Other
934,Single,2.6,46.5,Other
935,Single,3.58,51.4,Other
936,No,9.7,63.9,Other
937,Single,2.5,27.3,Windows
938,Single,2.4,31.3,Windows
939,Single,2.81,37.6,Windows
940,Single,2.46,25.9,Windows
941,Single,2.8,34.4,Windows
942,Single,2.0,24.2,Windows
943,Single,2.7,38.2,Windows
944,Single,2.7,38.2,Windows
945,Single,2.7,38.2,Windows
946,Single,,,Windows
947,Single,,,Windows
948,Single,3.0,34.7,Windows
949,Single,3.0,34.7,Windows
950,Single,3.5,37.0,Windows
951,Single,3.5,37.0,Windows
952,Dual,5.5,71.4,Android 7.1
953,Dual,5.5,72.1,Android
954,Dual,5.7,69.7,Android 7.0
955,Dual,5.2,68.7,Android 6.0
956,Single,5.5,70.2,Android 7.0
957,Dual,5.0,66.2,Android 6.0
958,Dual,5.5,70.5,Android 6.0
959,Dual,5.5,69.1,Android 6.0
960,Single,5.0,65.8,Android 6.0
961,Dual,5.5,67.9,Android 5.1.1
962,Dual,5.0,66.2,Android 5.1
963,Single,5.0,68.4,Android 5.0
964,Dual,5.5,67.1,Android 6.0
965,Single,5.0,68.4,Android 6.0
966,Single,5.2,71.1,Android 6.0.1
967,Single,5.2,71.1,Android 6.0.1
968,Dual,5.5,69.1,Android 6.0
969,Dual,5.0,66.2,Android 6.0
970,Single,5.0,66.2,Android 6.0
971,Single,5.0,65.8,Android 5.1
972,Dual,5.5,71.4,Android 6.0
973,Single,5.0,68.4,Android 5.1
974,Dual,5.5,67.0,Android 5.1
975,Dual,5.5,67.9,Android 5.1.1
976,Dual,5.5,66.3,Android 5.0
977,Single,5.2,67.6,Android 5.0
978,Single,5.0,66.8,Android 6.0
979,Single,5.2,68.6,Android 5.0.2
980,Single,5.0,66.2,Android 5.1.1
981,Single,4.7,62.1,Android 5.1
982,Dual,5.2,68.6,Android 5.0.2
983,Dual,5.5,67.2,Android
984,Dual,4.5,57.4,Android 4.4.2
985,Single,5.2,68.6,Android 5.0.2
986,Single,5.0,66.7,Android 5.0
987,Dual,5.5,69.7,Android 5.0
988,Dual,5.5,69.7,Android 5.0
989,Single,5.0,68.4,Android 5.0
990,Dual,5.5,67.2,Android 4.4.4
991,Dual,5.0,66.2,Android 4.4.2
992,Dual,5.0,66.2,Android 4.4.4
993,Dual,4.7,62.4,Android 4.4.2
994,Dual,5.5,68.1,Android 5.0.1
995,Single,4.5,62.4,Android 4.4.2
996,Dual,5.0,63.2,Android 4.4.4
997,Dual,5.0,63.2,Android 4.4.4
998,Single,8.9,73.5,Android 5.0
999,Dual,5.5,67.7,Android 4.4.2
1000,Single,5.0,66.7,Android 4.4.4
1001,Single,5.2,66.6,Android 4.4.4
1002,Single,4.7,60.2,Android 4.4.2
1003,Dual,5.5,67.2,Android 4.4.2
1004,Dual,5.5,67.2,Android 4.4.2
1005,Single,5.5,67.2,Android 4.4.2
1006,Single,5.0,66.6,Android 4.4.2
1007,Single,4.7,62.3,Android 4.4.2
1008,Single,5.0,66.7,Windows
1009,Single,5.0,66.7,Windows
1010,Single,5.0,67.5,Android 4.4.2
1011,Single,4.5,62.5,Android 4.4.2
1012,Dual,5.0,66.7,Android 4.4.2
1013,Dual,5.0,68.4,Android 4.2.2
1014,Dual,5.0,66.6,Android 4.4.2
1015,Single,4.5,62.5,Android 4.4.2
1016,Dual,5.0,67.5,Android 4.2.2
1017,Dual,4.0,55.7,Android 4.2.2
1018,Single,5.0,66.7,Android 4.4.2
1019,Single,5.0,66.7,Android 4.4.2
1020,Dual,4.5,62.5,Android 4.2.2
1021,Single,4.5,62.0,Android 4.2.2
1022,Dual,5.5,67.7,Android 4.4.2
1023,Single,5.5,67.7,Android 4.4.2
1024,Single,4.7,60.4,Android 4.4.2
1025,Dual,4.3,61.4,Android 4.1
1026,Dual,5.0,65.8,Android 4.1.2
1027,Dual,5.0,65.8,Android 4.1.2
1028,Dual,4.5,62.2,Android 4.2.2
1029,Single,4.3,61.4,Android
1030,Single,5.9,70.7,Android 4.3
1031,Single,4.3,60.3,Android 4.1.2
1032,Single,4.5,62.2,Android 4.2.2
1033,Dual,4.3,59.7,Android 4.1.2
1034,Single,4.3,61.1,Android 4.2.2
1035,Single,4.3,60.4,Windows
1036,Single,5.0,67.7,Android 4.2.2
1037,Single,3.5,55.7,Android 4.0
1038,Dual,4.5,61.8,Android 4.1.2
1039,Single,4.3,62.2,Android 4.1
1040,Dual,4.68,63.2,Android 4.1.2
1041,Single,4.7,65.0,Android 4.1.2
1042,Dual,4.0,61.7,Android 4.0
1043,Dual,4.3,61.5,Android
1044,Single,5.0,68.4,Android 4.1.1
1045,Single,5.0,69.3,Android 4.1
1046,Single,4.3,61.5,Android 4.0.4
1047,Single,4.3,61.5,Android 4.0.4
1048,Dual,4.3,59.8,Android 4.0.4
1049,Single,4.5,61.9,Android 4.0
1050,Single,4.7,64.8,Android 4.1.1
1051,Single,4.3,58.2,Windows
1052,Single,4.3,58.2,Windows
1053,Single,4.0,60.0,Windows
1054,Single,4.3,61.5,Android 4.0
1055,Single,4.3,61.5,Android 4.0
1056,Dual,4.0,61.7,Android 4.0
1057,Single,4.0,61.3,Android 4.0
1058,Dual,4.0,61.2,Android 4.0
1059,Dual,4.0,61.2,Android 4.0
1060,Dual,4.0,61.7,Android 4.0
1061,Single,3.5,56.1,Android 4.0
1062,Single,4.3,58.7,Android 4.0.4
1063,Single,4.0,59.3,Android 4.0.3
1064,Single,4.7,65.6,Android 4.0.3
1065,Single,4.7,65.5,Android 4.0
1066,Single,4.7,64.8,Android 4.0
1067,Single,4.7,64.6,Android 4.0
1068,Single,4.7,64.6,Android 4.0
1069,Single,4.3,59.9,Android 4.0
1070,Single,4.3,59.9,Android 4.0
1071,Single,4.5,64.7,Android 2.3
1072,Single,3.7,54.3,Android 4.0.3
1073,Single,4.5,64.7,Android 2.3.7
1074,Single,4.7,69.0,Windows
1075,Single,4.3,60.3,Android 2.3.4
1076,Single,4.5,64.6,Android 2.3.4
1077,Single,4.0,59.3,Android 2.3.4
1078,Single,4.7,67.1,Android 2.3
1079,Single,3.2,51.9,Android 2.3
1080,Single,4.3,59.8,Android 2.3.4
1081,Single,4.5,65.1,Android 2.3.4
1082,Single,3.7,53.9,Android 2.3.4
1083,Single,4.0,63.9,Android 2.3.4
1084,Single,3.7,53.9,Android 2.3
1085,Single,4.3,61.8,Android 2.3.4
1086,Single,10.1,66.2,Android 3.1
1087,Single,4.7,67.6,Windows
1088,Single,3.8,55.5,Windows
1089,Single,3.8,53.8,Android 2.3
1090,Single,2.6,27.2,Android 2.3
1091,Single,3.8,56.6,Windows
1092,Single,4.0,59.0,Android 2.2
1093,Single,4.3,61.8,Android 2.3
1094,Single,4.3,62.2,Android 2.3
1095,Single,4.3,61.8,Android 2.3.4
1096,Single,4.3,60.8,Android 2.3
1097,Single,4.3,63.4,Windows
1098,Single,3.8,55.0,Android 2.2
1099,Single,4.0,59.3,Android 2.2
1100,Single,3.7,56.7,Android 2.3
1101,Single,3.2,50.7,Android 2.3
1102,Single,3.4,53.6,Android 2.3
1103,Single,2.6,27.2,Android 2.3
1104,Single,7.0,57.8,Android 2.3.3
1105,No,7.0,57.8,Android 2.3.3
1106,Single,7.0,62.8,Android 2.4
1107,Single,4.3,62.9,Android 2.2
1108,Single,3.2,50.5,
1109,Single,4.3,65.4,Android 2.2
1110,Single,3.6,52.5,Android 2.2
1111,Single,3.2,50.9,Android 2.2
1112,Single,4.3,63.4,Windows
1113,Single,3.6,53.2,Windows
1114,Single,3.8,55.8,Windows
1115,Single,3.7,54.4,Windows
1116,Single,3.8,56.4,Windows
1117,Single,3.6,53.2,Windows
1118,Single,4.3,62.9,Android 2.2
1119,Single,3.7,54.2,Android 2.2
1120,Single,4.3,62.2,Android 2.3.4
1121,Single,3.2,50.9,Android 2.1
1122,Single,3.2,44.5,Android 2.1
1123,Single,3.2,49.2,Android 2.1
1124,Single,3.7,54.6,Android 2.1
1125,Single,3.2,50.9,Windows
1126,Single,3.2,48.4,Android 2.1
1127,Single,3.7,54.8,Android 2.1
1128,Single,2.8,42.4,
1129,Single,4.3,65.2,Windows
1130,Single,4.3,65.4,Android 2.1
1131,Single,3.7,56.7,Android 2.1
1132,Single,3.2,48.2,Android 2.1
1133,Single,3.2,50.9,Windows
1134,Single,2.8,41.5,Android 1.6
1135,Single,2.8,42.4,Windows
1136,Single,3.2,48.2,Android 2.1
1137,Single,3.2,48.4,Android 1.5
1138,Single,2.4,24.6,Windows
1139,Single,2.4,24.9,Windows
1140,Single,3.2,49.1,Android 1.6
1141,Single,3.6,53.7,Windows
1142,Single,3.6,53.9,Windows
1143,Single,3.6,53.7,Windows
1144,Single,3.6,50.6,Windows
1145,Single,3.2,50.9,Windows
1146,Single,3.2,46.5,Android 1.6
1147,Single,2.8,44.5,Windows
1148,Single,3.8,57.4,Windows
1149,Single,3.8,56.9,Windows
1150,Single,3.8,56.9,Windows
1151,Single,2.8,44.4,Windows
1152,Single,2.8,39.4,Windows
1153,Single,2.4,35.3,Windows
1154,Single,2.8,46.7,Windows
1155,Single,2.8,46.7,Windows
1156,Single,5.0,59.4,Windows
1157,Single,2.8,38.6,Windows
1158,Single,2.8,38.1,Windows
1159,Single,2.6,35.6,Windows
1160,Single,3.5,37.9,Windows
1161,Single,2.4,33.1,Windows
1162,Single,2.8,36.7,Windows
1163,Single,2.4,25.4,Windows
1164,Single,2.8,41.9,Windows
1165,Single,3.5,41.7,Windows
1166,Single,7.0,52.2,Windows
1167,Single,5.0,59.4,Windows
1168,Single,2.4,35.3,Windows
1169,Single,2.8,38.8,Windows
1170,Single,2.8,38.4,Windows
1171,Single,2.8,37.8,Windows
1172,Single,2.8,38.6,Windows
1173,Single,2.8,38.6,Windows
1174,Single,2.8,38.8,Windows
1175,Single,2.4,25.6,Windows
1176,Single,2.0,24.8,Windows
1177,Single,2.8,37.0,Windows
1178,Single,2.2,27.2,Windows
1179,Dual,5.15,70.0,Android 7.0
1180,Dual,5.5,71.1,Android 7.0
1181,Yes,8.0,70.6,Android 7.0
1182,Yes,10.1,71.5,Android 7.0
1183,Dual,5.5,72.3,Android 7.0
1184,Dual,5.0,69.7,Android 7.0
1185,Yes,8.0,70.5,Android 7.0
1186,No,7.0,74.3,Android 6.0
1187,Dual,5.5,71.1,Android 7.0
1188,Dual,5.0,67.5,Android 7.0
1189,Dual,5.0,66.6,Android 6.0
1190,Dual,5.0,66.6,Android 6.0
1191,Dual,5.7,73.6,Android 7.0
1192,No,1.2,21.1,Android
1193,Single,1.2,42.0,Android
1194,Dual,5.5,71.6,Android 7.0
1195,Dual,5.1,71.2,Android 7.0
1196,Dual,5.2,70.7,Android 7.0
1197,Dual,5.2,69.5,Android 7.0
1198,Dual,5.09,69.9,Android 6.0
1199,Dual,5.0,68.7,Android 6.0
1200,Dual,5.5,73.2,Android 7.0
1201,Dual,5.5,73.2,Android 7.0
1202,Dual,5.9,77.5,Android 7.0
1203,Dual,5.7,73.5,Android 6.0
1204,No,1.04,22.5,
1205,Dual,5.0,68.8,Android 6.0
1206,Single,8.0,72.1,Android 6.0
1207,Dual,5.5,71.8,Android 6.0
1208,Dual,5.5,70.1,Android 6.0
1209,Single,8.4,76.4,Android 6.0
1210,Dual,5.5,72.6,Android 6.0.1
1211,Dual,5.0,70.6,Android 6.0.1
1212,Single,10.0,71.6,Android 5.1
1213,Dual,7.0,68.1,Android 5.1
1214,Single,7.0,67.2,Android 6.0
1215,Dual,5.5,72.6,Android 6.0
1216,Dual,6.6,74.6,Android 6.0.1
1217,Dual,5.2,72.5,Android 6.0
1218,Dual,5.0,65.9,Android 5.1
1219,Single,7.0,67.2,Android 4.4.2
1220,Dual,7.0,,Android 5.1.1
1221,Dual,5.2,68.7,Android 6.0
1222,Dual,4.5,62.3,Android 5.1
1223,Dual,5.0,66.6,Android 5.1
1224,Dual,5.2,69.9,Android 6.0
1225,Dual,5.5,72.7,Android 6.0
1226,Dual,5.2,72.9,Android 6.0
1227,Dual,5.0,66.2,Android 5.1.1
1228,Single,10.1,71.4,Android 5.1
1229,No,1.4,71.5,Android
1230,Dual,5.0,67.6,Android 5.1.1
1231,Single,6.0,78.0,Android 6.0
1232,Dual,5.5,71.5,Android 5.1
1233,Dual,5.5,72.2,Android 5.1.1
1234,Dual,5.0,67.1,Android 5.1.1
1235,Single,5.7,71.4,Android 6.0
1236,Dual,5.5,73.9,Android 5.1.1
1237,Dual,5.2,73.9,Android 5.1.1
1238,Dual,5.0,66.6,Android 5.1
1239,Dual,5.5,71.7,Android 5.1
1240,Dual,5.2,72.4,Android 5.0
1241,Single,8.0,69.7,Android 5.1
1242,Dual,4.5,62.3,Android 4.4.2
1243,Dual,4.5,60.7,Android 5.1
1244,Dual,5.0,66.8,Android 4.4.2
1245,Dual,5.0,66.9,Android 4.4.2
1246,Dual,5.0,68.3,Android 4.4.4
1247,Dual,5.0,68.3,Android 5.0.2
1248,Dual,6.8,74.1,Android 5.0.2
1249,Dual,5.2,71.4,Android 4.4.2
1250,Single,5.0,65.9,Android 4.4
1251,Dual,7.0,74.5,Android 5.0
1252,Dual,5.0,65.6,Android 4.4.2
1253,Dual,4.0,56.4,Android 4.4.4
1254,Single,4.5,62.1,Android 4.4
1255,Dual,5.0,,Android 4.4.4
1256,Single,4.5,62.1,Android 4.4
1257,Dual,3.5,51.7,Android 4.4
1258,Dual,6.0,72.9,Android 4.4
1259,Dual,5.5,73.2,Android 4.4.2
1260,Dual,6.0,78.0,Android 4.4
1261,Dual,5.5,70.6,Android 4.4.2
1262,Dual,5.0,67.0,Android 4.4.2
1263,Single,9.6,71.7,Android 4.4.4
1264,Single,8.0,69.7,Android 4.3
1265,Single,7.0,67.2,Android 4.4.2
1266,Dual,5.0,66.9,Android 4.4.4
1267,Single,5.0,67.0,Android 4.4.2
1268,Single,4.5,61.7,Android 4.4.2
1269,Single,5.5,70.3,Android 4.4.2
1270,Single,6.0,77.6,Android 4.4.2
1271,Dual,5.0,67.0,Android 4.2.2
1272,Dual,5.0,69.6,Android 4.4.2
1273,Dual,5.5,72.1,Android 4.2.2
1274,Single,5.0,69.2,Android 4.4.2
1275,Single,4.5,65.3,Android 4.3
1276,Single,5.0,67.2,Android 4.3
1277,Single,4.0,53.1,Android 4.2
1278,Yes,4.0,,Android 4.0
1279,Dual,5.0,71.7,Android 4.4.2
1280,Single,4.5,65.2,Android 4.3
1281,Dual,5.5,71.5,Android 4.2
1282,Single,5.0,64.0,Android 4.2
1283,Yes,10.1,65.3,Android 4.2
1284,Single,4.5,65.2,Android 4.3
1285,Single,4.5,66.1,Android 4.3
1286,Single,8.0,71.7,Android 4.2.2
1287,Single,7.0,74.5,Android 4.2.2
1288,Single,4.5,62.9,Android 4.3
1289,Single,7.0,59.1,Android 4.3
1290,Dual,4.7,70.1,Android 4.2.2
1291,Single,6.1,75.2,Android 4.3
1292,Single,4.0,58.4,Android 4.2
1293,Single,3.5,51.7,Android 2.3
1294,Dual,5.5,72.1,Android 4.2.2
1295,Dual,5.0,69.2,Android 4.2.2
1296,Single,5.0,69.1,Android 4.1.2
1297,Dual,4.5,62.3,Android 4.2
1298,Yes,4.3,58.6,Windows
1299,Dual,2.4,26.3,
1300,Dual,1.8,20.8,
1301,Single,4.7,68.1,Android 4.2.2
1302,Dual,5.0,66.4,Android 4.2
1303,Dual,5.0,65.9,Android 4.2
1304,Single,3.5,50.2,Android 4.0
1305,Dual,4.5,62.4,Android 4.1
1306,other,7.0,59.1,Android 4.1.2
1307,Single,7.0,58.7,Android 4.1
1308,Dual,4.7,70.1,Android 4.2.2
1309,Single,4.0,57.3,Android 4.1
1310,Single,4.0,56.2,Android 4.0
1311,Dual,3.5,50.3,Android 2.3.6
1312,Single,4.7,67.0,Android 4.1.2
1313,Single,4.5,60.2,Android 4.0
1314,Single,4.5,61.5,Android 4.1
1315,Single,4.0,55.8,Android 4.1
1316,Single,4.0,59.5,Android 4.0
1317,Single,4.0,57.4,Windows
1318,Single,6.1,73.2,Android 4.1
1319,Single,5.0,69.3,Android 4.1
1320,Dual,4.5,62.2,Android 4.1
1321,Dual,4.3,60.3,Android 4.0.4
1322,Yes,3.5,50.7,Android 4.0
1323,Single,10.1,65.3,Android 4.0
1324,Single,4.5,61.7,Android 4.0
1325,Single,3.5,51.2,Android 2.3
1326,Single,3.5,52.6,Android 2.3.6
1327,Single,4.3,58.8,Android 4.0
1328,Single,3.5,51.6,Android 2.3
1329,Single,4.5,61.7,Android 4.0.4
1330,Single,4.0,59.4,Android 4.0
1331,Single,7.0,59.5,Android 4.0.4
1332,Single,2.8,40.7,Android 2.3
1333,Single,3.5,51.7,Android 2.3
1334,Dual,4.0,59.4,Android 4.0.4
1335,Single,4.0,59.0,Android 2.3
1336,Single,4.3,,Android 4.0.3
1337,Single,4.3,61.7,Android 4.0
1338,Single,3.2,42.8,Android 2.3
1339,Dual,2.8,35.2,
1340,Dual,2.4,26.4,
1341,Dual,2.0,21.0,
1342,Single,3.5,49.0,Android 2.3.6
1343,Dual,2.4,31.3,
1344,Single,2.4,25.9,
1345,Single,3.5,51.9,Android 2.3.3
1346,Single,10.0,64.0,Android 4.0
1347,Single,4.5,66.2,Android 4.0
1348,Single,4.5,67.6,Android 4.0
1349,Single,4.5,67.6,Android 4.0
1350,Single,4.5,66.7,Android 4.0
1351,Single,4.3,61.7,Android 4.0
1352,Single,4.0,59.2,Android 2.3.3
1353,Single,3.5,52.2,
1354,Single,2.4,37.6,
1355,Single,7.0,60.3,Android 3.2
1356,No,7.0,60.3,Android 3.2
1357,Single,2.0,21.4,
1358,Dual,3.2,47.8,Android 2.2
1359,Single,3.2,49.1,Android
1360,Single,2.6,29.0,Android 2.2
1361,Single,3.8,52.7,Android 2.2
1362,Single,2.0,18.6,
1363,Single,4.0,59.2,Android 2.3
1364,Single,3.7,55.1,Android 2.3.4
1365,Single,3.5,51.1,Android 2.3
1366,Single,3.8,55.2,Android 2.3
1367,Dual,2.8,40.9,
1368,Dual,2.4,31.3,
1369,Single,2.0,26.1,
1370,Dual,2.4,28.0,
1371,Single,3.5,51.8,Android 2.3.3
1372,Single,2.8,41.7,Android 2.2
1373,Dual,2.4,26.5,
1374,Single,2.8,42.0,
1375,Single,2.4,33.3,
1376,Single,7.0,63.7,Android 2.2
1377,Single,7.0,63.7,Android 2.2
1378,Single,4.1,59.4,Android 2.2
1379,Single,3.8,55.2,Android 2.2
1380,Single,3.2,49.1,Android 2.3
1381,Single,2.8,42.6,Android 2.2
1382,Single,3.2,46.9,Android 2.1
1383,Single,2.8,40.9,
1384,Dual,2.41,27.0,
1385,Single,,,
1386,Single,2.6,34.8,Android 2.1
1387,Single,7.0,61.8,Android 2.1
1388,Single,1.47,14.3,
1389,Single,2.8,40.2,Android 2.1
1390,Single,2.8,39.6,Android 2.1
1391,Single,3.5,49.5,Android 2.1
1392,Single,3.5,49.9,Android 1.5
1393,Single,2.8,40.1,
1394,Single,2.0,24.8,
1395,Single,2.4,26.2,
1396,Single,2.46,25.6,Windows
1397,Single,2.8,34.9,Windows
1398,Single,2.6,32.8,Windows
1399,Single,2.4,25.1,Windows
1400,Single,2.4,32.4,Windows
1401,Single,2.4,32.1,Windows
1402,Single,2.6,42.7,Windows
1403,Single,2.6,29.2,Windows
1404,Single,3.8,54.9,Windows
1405,Single,2.8,33.9,Windows
1406,Single,2.8,34.3,Windows
